"","ISO","lang.family.x","lang.genus.x","native.country.x","native.country.area.x","language.x","lang.family.y","lang.genus.y","native.country.y","native.country.area.y","language.y","lat","lon","area","perimeter","n.neighbors","mean.temp","sum.precip","sd.temp","sd.precip","growing.season","pop_log"
"548","adx","Sino-Tibetan","Bodic","China","Asia","amdo","Sino-Tibetan","Bodic","China","Asia","amdo",35,100,28182563,3084303,19,4.7693,39.5,37.271,8.0878,5.1364,5.90822
"549","nun","Sino-Tibetan","Nungish","Myanmar","Asia","anong","Sino-Tibetan","Nungish","Myanmar","Asia","anong",27.33,98.75,55718,209233,9,NA,NA,NA,NA,NA,2.89763
"550","aib","Altaic","Turkic","China","Asia","aynu","Altaic","Turkic","China","Asia","aynu",39.5,76,19834,507249,7,11.8708,3.958,2.736,11.2609,0,3.81757
"551","peh","Altaic","Mongolic","China","Asia","baoan","Altaic","Mongolic","China","Asia","baoan",36,102.5,175372,297703,5,NA,NA,NA,NA,NA,3.77815
"552","bzi","Sino-Tibetan","Burmese-Lolo","Thailand","Asia","bisu","Sino-Tibetan","Burmese-Lolo","Thailand","Asia","bisu",19.75,100,3128,22148.5,10,NA,NA,NA,NA,NA,3.47712
"553","csl","Sign Languages","","China","Asia","chinesesignlanguage","Sign Languages","","China","Asia","chinesesignlanguage",35,115,NA,NA,NA,13.7417,53.333,51.076,10.3966,9,1.699
"554","dta","Altaic","Mongolic","China","Asia","dagur","Altaic","Mongolic","China","Asia","dagur",48,124,2116470,5680554,26,-0.7817,22.181,25.581,15.0432,3.5,4.98266
"555","doc","Tai-Kadai","Kam-Tai","China","Asia","dong","Tai-Kadai","Kam-Tai","China","Asia","dong",27,109,645964,891660,12,16.8896,100.9165,59.1875,7.7245,11,6
"556","duu","Sino-Tibetan","Nungish","China","Asia","dulong","Sino-Tibetan","Nungish","China","Asia","dulong",28,98.33,408277,311106,10,NA,NA,NA,NA,NA,4.05308
"557","evn","Altaic","Tungusic","Russia","Eurasia","evenki","Altaic","Tungusic","Russia","Eurasia","evenki",56,125,16243861.6666667,16434542.3333333,18,-3.91625,36.647,33.405,16.08475,4.42145,4.4624
"558","adi","Sino-Tibetan","Mirish","India","Asia","galo","Sino-Tibetan","Mirish","India","Asia","galo",28.17,94.67,1717115.5,1238076.5,21,13.5035,99.3405,89.3445,5.64595,6.16665,5.04567
"559","bfu","Sino-Tibetan","Bodic","India","Asia","bunan","Sino-Tibetan","Bodic","India","Asia","bunan",32.5,77,49628,82066,3,NA,NA,NA,NA,NA,3.60206
"560","hni","Sino-Tibetan","Burmese-Lolo","China","Asia","hani","Sino-Tibetan","Burmese-Lolo","China","Asia","hani",23,103,237592.666666667,437142.666666667,17.6666666666667,NA,NA,NA,NA,NA,5.71488
"561","mww","Hmong-Mien","Hmong-Mien","Viet Nam","Asia","hmongdaw","Hmong-Mien","Hmong-Mien","Viet Nam","Asia","hmongdaw",26,105,570958.5,3586798,46.75,19.7953,126.5792,111.7068,4.19552,8.81906,5.71172
"562","cqd","Hmong-Mien","Hmong-Mien","China","Asia","hmongnjua","Hmong-Mien","Hmong-Mien","China","Asia","hmongnjua",28,105,1184364,6174516,71,21.83908,121.3696,107.9794,3.81202,7.87004,6.11079
"563","clk","Sino-Tibetan","Mirish","India","Asia","idu","Sino-Tibetan","Mirish","India","Asia","idu",29.33,95.83,1042855.5,1071734,12.5,NA,NA,NA,NA,NA,4.04614
"564","jya","Sino-Tibetan","rGyalrong","China","Asia","jiarong","Sino-Tibetan","rGyalrong","China","Asia","jiarong",31.5,102,806391,438100,7,10.3083,63.75,58.132,6.1268,8,4.91908
"565","jiu","Sino-Tibetan","Burmese-Lolo","China","Asia","jino","Sino-Tibetan","Burmese-Lolo","China","Asia","jino",22,101,16052,52197,10,NA,NA,NA,NA,NA,4.11394
"566","kac","Sino-Tibetan","Jinghpo","Myanmar","Asia","jingpho","Sino-Tibetan","Jinghpo","Myanmar","Asia","jingpho",25.42,97,2665509,1809520.5,28,21.5861,167.958,169.298,4.2457,8.3333,5.97313
"567","juc","Altaic","Tungusic","China","Asia","jurchen","Altaic","Tungusic","China","Asia","jurchen",47,130,NA,NA,NA,NA,NA,NA,NA,NA,1.69897
"568","kjh","Altaic","Turkic","Russia","Eurasia","khakas","Altaic","Turkic","Russia","Eurasia","khakas",53,90,2150911.5,1095230,7,NA,NA,NA,NA,NA,4.81164
"569","xal","Altaic","Mongolic","Russia","Eurasia","kalmyk","Altaic","Mongolic","Russia","Eurasia","kalmyk",44,83,17606961,4824258.66666667,14.6666666666667,4.32943333333333,16.9103333333333,11.1806666666667,12.9445333333333,1.94773333333333,5.71475
"570","kjg","Austro-Asiatic","Palaung-Khmuic","Laos","Asia","khmu","Austro-Asiatic","Palaung-Khmuic","Laos","Asia","khmu",21,102,1280401.25,1736753.75,28.5,22.64362,127.0692,110.968,3.19674,7.46666,5.68101
"571","lbj","Sino-Tibetan","Bodic","India","Asia","ladakhi","Sino-Tibetan","Bodic","India","Asia","ladakhi",34,78,1538160,1935626,23,6.2833,9.5,4.296,9.5388,0,5.0569
"572","lhu","Sino-Tibetan","Burmese-Lolo","Thailand","Asia","lahu","Sino-Tibetan","Burmese-Lolo","Thailand","Asia","lahu",20,98.17,414950.2,819674,24,23.2311,112.958333333333,102.553666666667,3.10096666666667,6.9,5.76131
"573","lbt","Tai-Kadai","Kadai","Viet Nam","Asia","lachi","Tai-Kadai","Kadai","Viet Nam","Asia","lachi",22.67,104.83,33693,80805,15.5,NA,NA,NA,NA,NA,3.95501
"574","lhm","Sino-Tibetan","Bodic","Nepal","Asia","lhomi","Sino-Tibetan","Bodic","Nepal","Asia","lhomi",27.67,87.42,43416.3333333333,106312,10.3333333333333,NA,NA,NA,NA,NA,3.77815
"575","lis","Sino-Tibetan","Burmese-Lolo","Myanmar","Asia","lisu","Sino-Tibetan","Burmese-Lolo","Myanmar","Asia","lisu",26,98,544185.333333333,1602653.33333333,47.6666666666667,20.4148333333333,115.725333333333,107.922,3.67056666666667,7.9815,5.85914
"576","lbc","Tai-Kadai","Kadai","China","Asia","lakkia","Tai-Kadai","Kadai","China","Asia","lakkia",24.08,110.17,45294,203300,9,NA,NA,NA,NA,NA,4.07918
"577","khb","Tai-Kadai","Kam-Tai","Myanmar","Asia","lu","Tai-Kadai","Kam-Tai","Myanmar","Asia","lu",22,100.67,472802.6,1007075.4,30.4,23.59585,122.0205,101.144,3.1458,7.75,5.82741
"578","mjg","Altaic","Mongolic","China","Asia","mangghuer","Altaic","Mongolic","China","Asia","mangghuer",36,102,413630,574802,4,0.6625,37.625,36.523,8.409,4,5.18184
"579","mnc","Altaic","Tungusic","China","Asia","manchu","Altaic","Tungusic","China","Asia","manchu",49.5,127.5,2737951,7697252,16,5.4642,56.735,62.762,13.2754,5.7746,1.77815
"580","mji","Hmong-Mien","Hmong-Mien","China","Asia","mun","Hmong-Mien","Hmong-Mien","China","Asia","mun",19,110,114595.5,699448.5,32,21.8677666666667,136.391666666667,95.6233333333333,5.3077,10.7333333333333,5.57345
"581","mhx","Sino-Tibetan","Burmese-Lolo","Myanmar","Asia","maru","Sino-Tibetan","Burmese-Lolo","Myanmar","Asia","maru",23.5,98.5,58387.5,185795,7,15.475,125,105.456,4.5521,11,5.01494
"582","mlm","Tai-Kadai","Kam-Tai","China","Asia","mulao","Tai-Kadai","Kam-Tai","China","Asia","mulao",25,108,92103,283570,8,NA,NA,NA,NA,NA,4.69897
"583","gld","Altaic","Tungusic","Russia","Eurasia","nanai","Altaic","Tungusic","Russia","Eurasia","nanai",49.5,137,733428.5,1009136.5,4,NA,NA,NA,NA,NA,3.76133
"584","nbf","Sino-Tibetan","Naxi","China","Asia","naxi","Sino-Tibetan","Naxi","China","Asia","naxi",27.5,100,1920099,1108901,13,12.375,80.833,88.187,4.5862,6,5.48973
"585","nuf","Sino-Tibetan","Burmese-Lolo","China","Asia","nusu","Sino-Tibetan","Burmese-Lolo","China","Asia","nusu",26.75,99,81810,235918,9,NA,NA,NA,NA,NA,3.87506
"586","mvf","Altaic","Mongolic","China","Asia","ordos","Altaic","Mongolic","China","Asia","ordos",39,109,49268193.5,7875186.5,18.5,3.76255,28.4845,32.917,13.309,3.66375,6.52905
"587","pce","Austro-Asiatic","Palaung-Khmuic","Myanmar","Asia","palaung","Austro-Asiatic","Palaung-Khmuic","Myanmar","Asia","palaung",22.67,96.67,71576.2,123397.2,9.8,21.175,117.333,110.409,4.2459,8,5.42739
"588","buh","Hmong-Mien","Hmong-Mien","China","Asia","punu","Hmong-Mien","Hmong-Mien","China","Asia","punu",24,107,46701,300410,10,NA,NA,NA,NA,NA,3.98749
"589","prk","Austro-Asiatic","Palaung-Khmuic","Myanmar","Asia","parauk","Austro-Asiatic","Palaung-Khmuic","Myanmar","Asia","parauk",23.25,99.5,673448.5,759249.5,15,NA,NA,NA,NA,NA,5.72296
"590","pmi","Sino-Tibetan","Qiangic","China","Asia","pumi","Sino-Tibetan","Qiangic","China","Asia","pumi",28,101,450846,444777,10,11.15835,78.1665,81.919,4.9202,6.5,4.54407
"591","cng","Sino-Tibetan","Qiangic","China","Asia","qiang","Sino-Tibetan","Qiangic","China","Asia","qiang",32,102.67,661711,363774.5,5,NA,NA,NA,NA,NA,4.91009
"592","aca","Arawakan","Arawakan","Colombia","South America","achagua","Arawakan","Arawakan","Colombia","South America","achagua",4.42,-72.25,140590,273638,1,NA,NA,NA,NA,NA,2.60206
"593","ano","Andoke","Andoke","Colombia","South America","andoke","Andoke","Andoke","Colombia","South America","andoke",-0.67,-72,28068,117795,2,NA,NA,NA,NA,NA,2.79169
"594","kwi","Barbacoan","Barbacoan","Ecuador","South America","awapit","Barbacoan","Barbacoan","Ecuador","South America","awapit",1.5,-78.25,68633,174401.5,1,24.1,276.667,101.061,0.3539,12,4.32222
"595","bsn","Tucanoan","Tucanoan","Colombia","South America","barasano","Tucanoan","Tucanoan","Colombia","South America","barasano",-0.17,-70.67,97706,214444,4,NA,NA,NA,NA,NA,2.54407
"596","cbv","Cacua-Nukak","Cacua-Nukak","Colombia","South America","cacua","Cacua-Nukak","Cacua-Nukak","Colombia","South America","cacua",1.08,-70,10020,211935,9,25.0083,293,85.698,0.466,12,2.17609
"597","kbh","Camsá","Camsá","Colombia","South America","camsa","Camsá","Camsá","Colombia","South America","camsa",1.17,-77,20250,97724,2,16.0417,93.875,39.548,0.3029,12,3.60444
"598","cto","Choco","Choco","Colombia","South America","catio","Choco","Choco","Colombia","South America","catio",7.17,-76.33,646549.5,504277,4,26.7889,289.972,122.08,0.2964,11.6667,4.17725
"599","cbg","Chimila","Chimila","Colombia","South America","chimila","Chimila","Chimila","Colombia","South America","chimila",10,-74,47978,268222,1,20.6167,165.333,107.444,0.5424,10,3.30103
"600","con","Cofán","Cofán","Ecuador","South America","cofan","Cofán","Cofán","Ecuador","South America","cofan",0.17,-77.17,62216,199204,1.5,NA,NA,NA,NA,NA,3.14613
"601","kog","Chibchan","Aruak","Colombia","South America","cogui","Chibchan","Aruak","Colombia","South America","cogui",11,-73.83,106455,164921,2,25.3917,121.917,97.691,0.5084,7,3.98989
"602","cbd","Cariban","Cariban","Colombia","South America","carijona","Cariban","Cariban","Colombia","South America","carijona",1,-73,33704,120107,0,NA,NA,NA,NA,NA,2.14613
"603","cui","Guahiban","Guahiban","Colombia","South America","cuiba","Guahiban","Guahiban","Colombia","South America","cuiba",6.5,-70,509961.5,325502.5,5,NA,NA,NA,NA,NA,3.47611
"604","mbp","Chibchan","Aruak","Colombia","South America","damana","Chibchan","Aruak","Colombia","South America","damana",11,-73.5,51424,107078,3,NA,NA,NA,NA,NA,3.50853
"605","emp","Choco","Choco","Panama","South America","embera northern","Choco","Choco","Panama","South America","embera northern",6.83,-77.17,1331648.5,1254131.5,6,26.7026,222.3885,94.265,0.4456,10.39585,4.3707
"606","cmi","Choco","Choco","Colombia","South America","emberachami","Choco","Choco","Colombia","South America","emberachami",5,-76,1257022,621739,3,20.0716,200.314,66.88,0.4546,12,4.04139
"607","sja","Choco","Choco","Colombia","South America","epenapedee","Choco","Choco","Colombia","South America","epenapedee",3,-77,149990,198989.333333333,1.66666666666667,19.0422,172.872,87.36,0.3189,11.6667,3.9058
"608","guh","Guahiban","Guahiban","Colombia","South America","guahibo","Guahiban","Guahiban","Colombia","South America","guahibo",5,-69,5601658.5,1447736,14.5,NA,NA,NA,NA,NA,4.37607
"609","gum","Barbacoan","Barbacoan","Colombia","South America","guambiano","Barbacoan","Barbacoan","Colombia","South America","guambiano",2.5,-76.67,44695,130175,2,17.8905,164.393,82.834,0.2904,11.4286,4.19301
"610","guc","Arawakan","Arawakan","Venezuela","South America","goajiro","Arawakan","Arawakan","Venezuela","South America","goajiro",12,-72,1620959,1589564,3.5,27.98075,74.7195,53.3045,0.67315,6.44095,5.4843
"611","guo","Guahiban","Guahiban","Colombia","South America","guayabero","Guahiban","Guahiban","Colombia","South America","guayabero",2.83,-72,224411,415685,2,NA,NA,NA,NA,NA,3.09237
"612","hto","Huitotoan","Huitoto","Peru","South America","huitotominica","Huitotoan","Huitoto","Peru","South America","huitotominica",-0.33,-74,1411189,509149,4.5,NA,NA,NA,NA,NA,3.23172
"613","huu","Huitotoan","Huitoto","Peru","South America","huitotomurui","Huitotoan","Huitoto","Peru","South America","huitotomurui",-1,-73.5,1820115,1005383,7.5,NA,NA,NA,NA,NA,3.4624
"614","inb","Quechuan","Quechuan","Colombia","South America","inga","Quechuan","Quechuan","Colombia","South America","inga",1,-77,149274,426536,2,17.46565,127.6255,49.1395,0.48705,11.625,4.20412
"615","arh","Chibchan","Aruak","Colombia","South America","ika","Chibchan","Aruak","Colombia","South America","ika",10.67,-73.75,37076,96673,2,NA,NA,NA,NA,NA,4.15537
"616","coe","Tucanoan","Tucanoan","Colombia","South America","koreguaje","Tucanoan","Tucanoan","Colombia","South America","koreguaje",1,-75.5,111322,215884,0,NA,NA,NA,NA,NA,3.30103
"617","kvn","Chibchan","Kuna","Panama","South America","kuna","Chibchan","Kuna","Panama","South America","kuna",8,-77.33,48959.5,163212.5,2.5,26.9056,180.972,105.33,0.6437,9.3333,3.19756
"618","mbn","Guahiban","Guahiban","Colombia","South America","macaguan","Guahiban","Guahiban","Colombia","South America","macaguan",6.5,-71.33,218558,310249,3,NA,NA,NA,NA,NA,2.60746
"619","chb","Chibchan","Chibchan Proper","Colombia","South America","muisca","Chibchan","Chibchan Proper","Colombia","South America","muisca",5,-74,NA,NA,NA,17.8117,113.683,51.33,0.3721,11.2,1.69897
"620","mot","Chibchan","Motilon","Venezuela","South America","bari.south.america","Chibchan","Motilon","Venezuela","South America","bari.south.america",9,-73,243811.5,312998.5,3,28.4236,178.347,111.6995,0.5798,9.91665,3.23045
"621","bmr","Huitotoan","Boran","Colombia","South America","muinane","Huitotoan","Boran","Colombia","South America","muinane",-1,-72.5,79501,195433,5,NA,NA,NA,NA,NA,2.17609
"622","mbr","Cacua-Nukak","Cacua-Nukak","Colombia","South America","nukak","Cacua-Nukak","Cacua-Nukak","Colombia","South America","nukak",2.5,-71.5,57019,330279,1,NA,NA,NA,NA,NA,2.47712
"623","oca","Huitotoan","Huitoto","Peru","South America","ocaina","Huitotoan","Huitoto","Peru","South America","ocaina",-2.75,-71.75,84172.5,220320,5.5,NA,NA,NA,NA,NA,1.81954
"624","pbb","Páezan","Páezan","Colombia","South America","paez","Páezan","Páezan","Colombia","South America","paez",2.67,-76,392699,591644,2,20.2012,147.024,65.355,0.3172,11.2857,4.8537
"625","pid","Sáliban","Sáliban","Venezuela","South America","piaroa","Sáliban","Sáliban","Venezuela","South America","piaroa",5,-67,2637812,796496.5,10.5,26.825,188.667,138.226,1.1339,9,4.08207
"626","gob","Guahiban","Guahiban","Colombia","South America","playero","Guahiban","Guahiban","Colombia","South America","playero",7,-71,89041,242775,0,26.7417,154.889,107.489,0.5784,8,2.38739
"627","pio","Arawakan","Arawakan","Colombia","South America","piapoco","Arawakan","Arawakan","Colombia","South America","piapoco",4,-69.5,528370.5,526024.5,5,NA,NA,NA,NA,NA,3.66661
"628","pui","Puinave","Puinave","Venezuela","South America","puinave","Puinave","Puinave","Venezuela","South America","puinave",4,-68,302043.5,269445,7,NA,NA,NA,NA,NA,3.35025
"629","brn","Chibchan","Talamanca","Costa Rica","North America","boruca","Chibchan","Talamanca","Costa Rica","North America","boruca",8.83,-83.25,7030,42704,2,25.5617,326.467,197.54,0.7914,11.4,1.69897
"630","bzd","Chibchan","Talamanca","Costa Rica","North America","bribri","Chibchan","Talamanca","Costa Rica","North America","bribri",9.42,-83,65618,266601,3,25.101,227.896,102.627,0.7917,11.25,4.04139
"631","cjp","Chibchan","Talamanca","Costa Rica","North America","cabecar","Chibchan","Talamanca","Costa Rica","North America","cabecar",9.75,-83.42,178907,471198,2,20.0664,277.455,115.038,0.7033,11.5,3.94645
"632","gym","Chibchan","Guaymi","Panama","South America","ngabere","Chibchan","Guaymi","Panama","South America","ngabere",8.67,-82,501143,764058.5,3.5,26.16475,288.8515,157.0965,0.77695,10.55125,5.12415
"633","acy","Afro-Asiatic","Semitic","Cyprus","Europe","arabickormakiti","Afro-Asiatic","Semitic","Cyprus","Europe","arabickormakiti",35.25,33.5,418,33356,2,18.1917,23.5,23.071,6.6729,4,3.11394
"634","abq","Northwest Caucasian","Northwest Caucasian","Russia","Eurasia","abaza","Northwest Caucasian","Northwest Caucasian","Russia","Eurasia","abaza",44,42,127254,144976,3,0.8333,60.333,49.307,6.168,4,4.6522
"635","che","Nakh-Daghestanian","Nakh","Russia","Eurasia","chechen","Nakh-Daghestanian","Nakh","Russia","Eurasia","chechen",43.25,45.83,848016,385797.5,9.5,10.575,37.667,17.185,9.9108,5,5.98028
"636","gsg","Sign Languages","","Germany","Europe","deutschegebardensprache","Sign Languages","","Germany","Europe","deutschegebardensprache",52,11,NA,NA,NA,5.7333,97.333,18.371,6.1983,5.6667,4.69897
"637","frr","Indo-European","Germanic","Germany","Europe","frisiannorth","Indo-European","Germanic","Germany","Europe","frisiannorth",54.5,9,60409,640206,5,8.1833,61.917,20.176,6.0167,6.3333,4
"638","frs","Indo-European","Germanic","Netherlands","Europe","frisian","Indo-European","Germanic","Netherlands","Europe","frisian",53,5,12335,40471,2,8.8583,62.583,17.886,5.6258,7,4.04139
"639","ksh","Indo-European","Germanic","Belgium","Europe","germanripuarian","Indo-European","Germanic","Belgium","Europe","germanripuarian",51,7,NA,NA,NA,9.7569,67.931,13.114,5.9535,7.3333,5.39794
"640","wep","Indo-European","Germanic","Germany","Europe","germanwestphalian","Indo-European","Germanic","Germany","Europe","germanwestphalian",52,7.5,526622,299677,4,NA,NA,NA,NA,NA,1.699
"641","nds","Indo-European","Germanic","Germany","Europe","lowgerman","Indo-European","Germanic","Germany","Europe","lowgerman",53,10,NA,NA,NA,8.5389,58.472,12.809,6.523,7,3
"642","pox","Indo-European","Slavic","Germany","Europe","polabian","Indo-European","Slavic","Germany","Europe","polabian",51,12.83,NA,NA,NA,8.7583,42,9.826,6.959,7,1.69897
"643","aar","Afro-Asiatic","Eastern Cushitic","Ethiopia","Africa","qafar","Afro-Asiatic","Eastern Cushitic","Ethiopia","Africa","qafar",12,42,4410280.33333333,1267832.66666667,9.66666666666667,27.1689666666667,23.3933333333333,18.5873333333333,3.0363,1.7265,6.15817
"644","kal","Eskimo-Aleut","Eskimo-Aleut","Greenland","Europe","greenlandicwest","Eskimo-Aleut","Eskimo-Aleut","Greenland","Europe","greenlandicwest",64,-51,451093,13476071,3,-4.8292,17.708,6.691,10.1988,2,4.73878
"645","mey","Afro-Asiatic","Semitic","Mauritania","Africa","arabicbanihassan","Afro-Asiatic","Semitic","Mauritania","Africa","arabicbanihassan",31,37,41106102.5,4861921.5,17.75,27.4566333333333,9.35466666666667,13.5146666666667,4.32236666666667,0.444433333333333,6.44523
"646","shy","Afro-Asiatic","Berber","Algeria","Africa","berberchaouia","Afro-Asiatic","Berber","Algeria","Africa","berberchaouia",35,7,3724358,756285,3,14.5903,35.083,15.711,6.7587,6.0556,6.14613
"647","tzm","Afro-Asiatic","Berber","Morocco","Africa","berbermiddleatlas","Afro-Asiatic","Berber","Morocco","Africa","berbermiddleatlas",33,-5,8333823.5,1840111.5,8.5,14.55905,56.1735,33.417,6.65495,6.75,6.49831
"648","mzb","Afro-Asiatic","Berber","Algeria","Africa","berbermzab","Afro-Asiatic","Berber","Algeria","Africa","berbermzab",32.5,3.5,866433,358731,1,21.3167,5.333,3.473,8.3919,0,4.8451
"649","oua","Afro-Asiatic","Berber","Algeria","Africa","berberwargla","Afro-Asiatic","Berber","Algeria","Africa","berberwargla",31.92,5.33,254888,183149,1,22.0833,3.333,2.902,8.5126,0,3.69897
"650","acu","Jivaroan","Jivaroan","Peru","South America","achuar","Jivaroan","Jivaroan","Peru","South America","achuar",-3,-76,1060035.5,629786.5,7,NA,NA,NA,NA,NA,3.69897
"651","cbi","Barbacoan","Barbacoan","Ecuador","South America","cayapa","Barbacoan","Barbacoan","Ecuador","South America","cayapa",0.67,-79,39005,549287,1,25.6333,236.5,79.176,0.2795,12,3.53782
"652","jiv","Jivaroan","Jivaroan","Ecuador","South America","jivaro","Jivaroan","Jivaroan","Ecuador","South America","jivaro",-2.5,-78,1369206,573711,6,23.0722,204.417,44.451,0.6371,12,4.66903
"653","qug","Quechuan","Quechuan","Ecuador","South America","quechuaecuadorean","Quechuan","Quechuan","Ecuador","South America","quechuaecuadorean",-1,-79,1479355,561972,5,16.4393,112.72,85.023,0.6072,9.7143,6
"654","qvi","Quechuan","Quechuan","Ecuador","South America","quechuaimbabura","Quechuan","Quechuan","Ecuador","South America","quechuaimbabura",0.33,-78,147446,335068,2,14.0696,63.24,29.343,0.2734,9.5294,5.47712
"655","chv","Altaic","Turkic","Russia","Eurasia","chuvash","Altaic","Turkic","Russia","Eurasia","chuvash",55.5,47.5,1682793,754768,7,NA,NA,NA,NA,NA,6.26349
"656","ayl","Afro-Asiatic","Semitic","Libya","Africa","arabiceasternlibyan","Afro-Asiatic","Semitic","Libya","Africa","arabiceasternlibyan",32,22,34055004.6666667,2946185.66666667,5.33333333333333,19.74475,13.608,15.0815,5.28035,2.0412,6.65369
