"","ISO","lang.family","lang.genus","native.country","native.country.area","language","lat","lon","mean.temp","sum.precip","sd.temp","growing.season","pop_log","complexity.bias","p.complexity.bias","mono.complexity.bias","open.complexity.bias","morphological.complexity.ld","morphological.complexity.ld.centered","scaled.LDT.ZM","scaled.LDT.H","scaled.LDT.TTR","stock","region","mean.dependency.length","information.density","syllable.rate","information.rate","mean.length","mean.aoa","normalized.vowel.diversity","normalized.consonant.diversity","normalized.tone.diversity","normalized.phoneme.diversity","distance.from.origin","area_log","perimeter_log","n.neighbors_log","sd.precip_log","ratio.L2.L1_log","n.L1.speakers_log","n.L2.speakers_log","n.phonemes_log","n.consonants_log","n.vowels_log","n.sonorants_log","n.obstruents_log","n.monophthongs_log","n.qual.monophthongs_log","n.tones_log","morphological.complexity_log"
"212","trg","Afro-Asiatic","Semitic","Israel","Asia","neoaramaicpersianazerbaijan",38,47,NA,NA,NA,NA,3.64128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,5871.083,NA,NA,NA,NA,NA,NA,NA,3.68887945411394,3.17805383034795,2.77258872223978,1.6094379124341,2.94443897916644,2.77258872223978,2.30258509299405,NA,2.56494935746154
"213","oss","Indo-European","Iranian","Russia","Eurasia","ossetic",43,44,5.3833,91.917,19.44,6,5.72136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.925,NA,NA,NA,NA,NA,NA,13.0037037076165,13.3447786635979,1.38629436111989,2.05985089191483,NA,NA,NA,3.66356164612965,3.40119738166216,2.19722457733622,1.79175946922805,3.17805383034795,2.19722457733622,2.19722457733622,NA,2.70805020110221
"214","mhv","Sino-Tibetan","Burmese-Lolo","Myanmar","Asia","arakanesemarma",21.5,92.5,24.06415,299.5195,338.6465,8.1,5.97955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5644256747645,14.4039594109788,2.96183072187831,1.03245467973722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"215","asm","Indo-European","Indic","India","Asia","assamese",26,93,23.72915,147.948,122.4395,8.3125,7.18679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7027027027027,NA,NA,NA,NA,NA,NA,14.7232490232378,14.1966846811522,3.73766961828337,1.60294689126373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"216","bgr","Sino-Tibetan","Kuki-Chin-Naga","Myanmar","Asia","bawm",22.5,92.25,25.6417,230.361,238.874,8.1667,4.13966,NA,NA,NA,NA,-11,-0.57895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4846364,0.12048546,0.54663194,0.060826985,10245.05,11.7772237554391,13.1452722863196,2.56494935746154,1.18534029217793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77258872223978
"217","ctg","Indo-European","Indic","Bangladesh","Asia","bengalichittagong",22.33,91.83,25.6528,233.111,252.24,8.3333,7.14613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1346870328051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"218","mya","Sino-Tibetan","Burmese-Lolo","Myanmar","Asia","burmese",21,96,26.38268,141.8658,151.574,6.57254,7.50922,NA,NA,NA,NA,-11,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1.3900889,0.9579338,1.86204304,1.403355244,10666.4,16.1811617135607,15.7494019126557,4.08597631255158,1.06666055899137,NA,NA,NA,3.91202300542815,3.52636052461616,2.56494935746154,2.56494935746154,3.04452243772342,2.39789527279837,2.07944154167984,1.09861228866811,2.39789527279837
"219","grt","Sino-Tibetan","Baric","India","Asia","garo",25.67,90.5,24.1375,234.125,228.319,7.5,5.83059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96875,NA,-0.4846364,-0.7169629,-0.7687792,-0.656792827,9955.409,13.4543857279519,13.0073721909077,2.4423470353692,1.2954392427758,NA,NA,NA,3.25809653802148,3.04452243772342,1.6094379124341,2.30258509299405,2.39789527279837,1.6094379124341,1.6094379124341,NA,2.70805020110221
"220","guj","Indo-European","Indic","India","Asia","gujarati",23,72,26.8062,61.823,88.844,3.625,7.66376,0.298837256,0.162468617,0.220601083,0.255791666,-2,-0.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.525,NA,NA,NA,NA,NA,NA,16.3004482906025,15.5308275115986,3.63758615972639,1.44413865080433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.484906649788
"221","hoc","Austro-Asiatic","Munda","India","Asia","ho",22,86,27.05,106.75,115.85,5,6.03222,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96153846153846,NA,NA,NA,NA,NA,NA,13.5798730309736,12.8692682217119,2.484906649788,1.60231258749151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"222","csh","Sino-Tibetan","Kuki-Chin-Naga","Bangladesh","Asia","hyow",22.08,92.42,27.4583,74.75,64.994,6,4.05774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7910608625888,11.958972538794,1.87180217690159,1.23004982403605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"223","ins","Sign Languages","","India","Asia","indopakistanisignlanguageindiandialects",24,80,NA,NA,NA,NA,6.42813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"224","kha","Austro-Asiatic","Khasian","India","Asia","khasi",25.5,92,20.94375,435.9375,446.246,8.75,5.93702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.325,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,10103.47,13.2889018676331,13.1202351142581,2.86220088092947,1.29353467603697,NA,NA,NA,3.3322045101752,2.94443897916644,2.19722457733622,1.79175946922805,2.56494935746154,2.19722457733622,2.07944154167984,NA,2.56494935746154
"225","trp","Sino-Tibetan","Baric","India","Asia","kokborok",24.33,92.5,NA,NA,NA,NA,5.89818,NA,NA,NA,NA,-2,-0.22222,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86206896551724,NA,NA,NA,NA,NA,NA,12.1991713865294,13.0549374918391,2.91777073208428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"226","kru","Dravidian","Northern Dravidian","India","Asia","kurukh",22.83,85.5,24.8724,167.261,185.0925,6.24075,6.31239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93103448275862,NA,NA,NA,NA,NA,NA,13.3059416442074,13.8868190795961,3.8286413964891,1.51297106394639,NA,NA,NA,4.21950770517611,3.8286413964891,3.09104245335832,2.56494935746154,3.49650756146648,3.09104245335832,1.79175946922805,NA,2.56494935746154
"227","cnh","Sino-Tibetan","Kuki-Chin-Naga","Myanmar","Asia","lai",22.67,93.67,16.8249666666667,171.944666666667,160.111666666667,8,5.64959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5875,NA,NA,NA,NA,NA,NA,12.5883373604679,12.3842732227398,2.07944154167984,1.14041513532892,NA,NA,NA,3.95124371858143,3.80666248977032,1.94591014905531,3.09104245335832,3.13549421592915,1.94591014905531,1.79175946922805,NA,2.07944154167984
"228","mni","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","meithei",24.75,94,24.3354,266.875,230.348,8.5,6.10072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,-0.4846364,0.9579338,0.54663194,0.33997643,10321.07,11.762388922001,12.6786749785517,3.06027079469156,1.33360535633947,NA,NA,NA,3.49650756146648,3.2188758248682,1.79175946922805,2.07944154167984,2.83321334405622,1.79175946922805,1.79175946922805,0.693147180559945,2.83321334405622
"229","lus","Sino-Tibetan","Kuki-Chin-Naga","India","Asia","mizo",23.17,92.83,23.0125,201.7085,191.041,8.5,5.73443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13125,NA,NA,NA,NA,NA,NA,13.3029512099443,13.3550352563495,3.13549421592915,0.993307327022686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221
"230","unr","Austro-Asiatic","Munda","India","Asia","mundari",23,84.67,25.4474,137.998,154.429,6,6.31696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.825,NA,NA,NA,NA,NA,NA,13.1917532367478,13.666026306737,3.3557350075854,1.54075213664558,NA,NA,NA,3.61091791264422,3.46573590279973,1.6094379124341,2.63905732961526,2.89037175789616,1.6094379124341,1.6094379124341,NA,2.94443897916644
"231","ori","Indo-European","Indic","India","Asia","oriya",21,85,27.229,97.435,111.075,4.53125,7.50104,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1264862512124,NA,4.27666611901606,1.37218275917524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221
"232","ary","Afro-Asiatic","Semitic","Morocco","Africa","arabicmoroccan",34,-6,18.601925,46.285625,35.905375,6.81965,7.2896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.49350649350649,NA,NA,NA,NA,NA,NA,16.4854674687998,15.520626400756,2.56494935746154,1.6903148873945,NA,NA,NA,4.35670882668959,4.30406509320417,1.38629436111989,2.94443897916644,4.00733318523247,1.38629436111989,1.09861228866811,NA,2.56494935746154
"233","aeb","Afro-Asiatic","Semitic","Tunisia","Africa","arabictunisian",36.75,10.25,17.88735,38.35075,23.78675,6.374975,6.96604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,NA,NA,NA,NA,NA,NA,16.5361850035733,15.147210392146,1.94591014905531,1.80234491188637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.484906649788
"234","rif","Afro-Asiatic","Berber","Morocco","Africa","berberrif",34.5,-4,16.7907333333333,46.0603333333333,31.8666666666667,7.44446666666667,6.23045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50420168067227,NA,NA,NA,NA,NA,NA,13.5450781836538,12.7881010970299,0.916290731874155,1.82587905268863,NA,NA,NA,3.89182029811063,3.80666248977032,1.38629436111989,2.484906649788,3.49650756146648,1.38629436111989,1.38629436111989,NA,2.70805020110221
"235","kab","Afro-Asiatic","Berber","Algeria","Africa","kabyle",36.5,5,15.7715333333333,63.1393333333333,39.628,7.5065,6.49457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66883116883117,NA,NA,NA,NA,NA,NA,14.4863298153507,13.3664242286539,0.693147180559945,1.79993705257476,NA,NA,NA,3.40119738166216,3.29583686600433,1.09861228866811,1.09861228866811,3.17805383034795,1.09861228866811,1.09861228866811,NA,2.56494935746154
"236","lzz","Kartvelian","Kartvelian","Turkey","Eurasia","laz",41.5,41.5,13.62802,145.9886,52.371,9.53336,4.51851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8974358974359,NA,NA,NA,NA,NA,NA,12.4258987000321,12.5007886716253,1.50407739677627,1.79395372674991,NA,NA,NA,3.46573590279973,3.29583686600433,1.6094379124341,1.38629436111989,3.13549421592915,1.6094379124341,1.6094379124341,NA,2.70805020110221
"237","ltz","Indo-European","Germanic","Luxembourg","Europe","luxembourgish",49.83,6.17,8.46945,69.986,6.826,7,5.59175,NA,NA,NA,NA,NA,NA,-0.013065446,0.407700742,-0.057263581,"Indo-European","Europe",NA,NA,NA,NA,4.05128205128205,3.43909698996656,NA,NA,NA,NA,NA,11.4779198557714,11.952603576248,2.04769284336526,1.85361470607613,-1.96126311397897,12.7810413997772,10.8197782844103,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"238","ium","Hmong-Mien","Hmong-Mien","China","Asia","mien",25,111,22.784175,123.945,101.349,8.4483,5.91312,NA,NA,NA,NA,-3,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88157894736842,NA,1.3900889,0.9579338,1.86204304,1.403355244,11894.33,13.4957941550111,15.830685641494,4.25561270981822,1.4042509227398,NA,NA,NA,3.89182029811063,3.55534806148941,2.07944154167984,2.70805020110221,2.99573227355399,2.07944154167984,1.94591014905531,1.79175946922805,2.39789527279837
"239","bam","Niger-Congo","Western Mande","Mali","Africa","bambara",12.5,-7.5,27.4038,73.233,93.89,4.67225,6.44504,NA,NA,NA,NA,NA,NA,-0.433291042,-0.717292809,-0.574693354,"Mande","African Savannah  ",NA,NA,NA,NA,3.8125,NA,1.3900889,0.12048546,0.54663194,0.685735432,2418.978,15.7422507752437,14.7094405413385,3.31418600467253,0.932439633613526,1.28289336407308,14.8352022868931,16.1180956509583,3.55534806148941,3.04452243772342,2.63905732961526,2.07944154167984,2.56494935746154,2.63905732961526,1.94591014905531,NA,2.56494935746154
"240","bbo","Niger-Congo","Western Mande","Burkina Faso","Africa","bobo madare northern",11.83,-4.42,27.2125,82.639,97.2825,5.16665,5.49372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3900889,0.12048546,1.86204304,1.124205799,2115.293,12.8161416131508,12.7134021650395,2.33537491581703,0.820044113748296,NA,NA,NA,3.49650756146648,3.04452243772342,2.484906649788,2.07944154167984,2.56494935746154,2.484906649788,1.94591014905531,NA,2.56494935746154
"241","bib","Niger-Congo","Eastern Mande","Ghana","Africa","bisa",11.5,-0.5,28.2708,73.542,85.202,5,5.76485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73333333333333,NA,-0.4846364,-0.7169629,-0.7687792,-0.656792827,1796.459,11.8543497058683,12.0910246163315,1.99243016469021,0.715593369389775,NA,NA,NA,3.17805383034795,2.89037175789616,1.79175946922805,2.07944154167984,2.30258509299405,1.79175946922805,1.79175946922805,NA,2.56494935746154
"242","dyu","Niger-Congo","Western Mande","C“te dIvoire","Africa","dyula",9.83,-4.67,27.5139,76.708,90.567,5,6.08959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9375,NA,NA,NA,NA,NA,NA,13.1643782601504,13.7798911523116,3.43398720448515,0.844193045433725,NA,NA,NA,3.66356164612965,3.13549421592915,2.63905732961526,2.07944154167984,2.70805020110221,2.63905732961526,1.94591014905531,0.693147180559945,2.56494935746154
"243","fuh","Niger-Congo","Northern Atlantic","Burkina Faso","Africa","fulaburkinafaso",14,0,28.6868,41.9275,57.677,3.54165,6.07188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9959981305222,14.1402949956847,3.10608033072285,1.05607006540243,NA,NA,NA,3.46573590279973,3.29583686600433,1.6094379124341,2.484906649788,2.70805020110221,1.6094379124341,1.6094379124341,NA,2.56494935746154
"244","gux","Niger-Congo","Gur","Burkina Faso","Africa","gurma",12.25,1,28.195825,67.625,79.78825,4.833325,5.90982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78571428571429,NA,NA,NA,NA,NA,NA,14.2400348798504,13.8107213580322,2.50552593699074,0.927280126673757,NA,NA,NA,3.49650756146648,2.99573227355399,2.30258509299405,2.07944154167984,2.484906649788,2.30258509299405,1.6094379124341,1.09861228866811,2.56494935746154
"245","gur","Niger-Congo","Gur","Ghana","Africa","gurenne",10.83,-0.92,27.7979,79.7915,86.0055,5.25,5.92691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57352941176471,NA,NA,NA,NA,NA,NA,11.5044799013867,12.1169599714523,1.87180217690159,0.652533497674648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"246","hau","Afro-Asiatic","West Chadic","Nigeria","Africa","hausa",12,7,26.4181416666667,70.1635,87.5678333333333,4.86096666666667,7.38313,0.328842723,0.247043062,0.259555406,0.290801125,NA,NA,-0.109597224,-0.474011642,-1.129840363,"Chadic","African",NA,NA,NA,NA,4.428125,NA,-0.4846364,0.9579338,0.54663194,0.33997643,1498.044,16.2861813571631,14.7621856411882,4.44265125649032,0.959634344441629,-0.494452309390045,17.0180130687145,16.5235607590665,3.80666248977032,3.46573590279973,2.30258509299405,2.19722457733622,3.13549421592915,2.30258509299405,1.6094379124341,1.09861228866811,2.56494935746154
"247","kfz","Niger-Congo","Gur","Mali","Africa","koromfe",14.25,-0.92,28.6417,36.167,52.343,3,5.29248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99583333333333,NA,1.3900889,-0.7169629,-0.7687792,-0.031884379,2069.288,12.1232479467053,13.1117098293519,2.07944154167984,1.05022704250831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77258872223978
"248","cme","Niger-Congo","Gur","Burkina Faso","Africa","kirma",10.25,-4.83,NA,NA,NA,NA,4.80003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.293331855151,12.1639790094831,2.01490302054226,NA,NA,NA,NA,3.8286413964891,3.04452243772342,3.04452243772342,1.94591014905531,2.63905732961526,3.04452243772342,1.94591014905531,1.38629436111989,2.484906649788
"249","kst","Niger-Congo","Gur","Burkina Faso","Africa","kowinye",11.87,-2.92,NA,NA,NA,NA,4.30103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98373024021233,11.3980083187269,1.94591014905531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"250","xsm","Niger-Congo","Gur","Burkina Faso","Africa","kasem",11.25,-1.25,27.94375,77.9165,85.1215,5,5.39794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12.0797239667729,12.6690170419185,2.01490302054226,0.668418942334988,NA,NA,NA,3.68887945411394,2.94443897916644,2.99573227355399,1.94591014905531,2.484906649788,2.99573227355399,2.30258509299405,0,2.56494935746154
"251","lob","Niger-Congo","Gur","C“te dIvoire","Africa","lobi",10.5,-3.25,27.5463,91.986,84.5026666666667,6.77776666666667,5.64473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9619927269371,13.168770704872,2.35137525716348,0.516588983655095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"252","lee","Niger-Congo","Gur","Burkina Faso","Africa","lyele",12.5,-2.67,28.0667,63.75,76.781,5,5.11394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2698217926941,12.6270501452688,1.79175946922805,0.75151042385686,NA,NA,NA,3.78418963391826,3.17805383034795,2.77258872223978,2.30258509299405,2.63905732961526,2.77258872223978,2.07944154167984,1.38629436111989,2.56494935746154
"253","mos","Niger-Congo","Gur","Burkina Faso","Africa","moore",12.83,-1.25,28.16836,62.8,77.829,4.6,6.70215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41916666666667,NA,NA,NA,NA,NA,NA,15.0149753665287,14.4694477253137,3.15700042115011,0.867755735146742,NA,NA,NA,3.76120011569356,2.83321334405622,3.17805383034795,1.79175946922805,2.39789527279837,3.17805383034795,2.07944154167984,0.693147180559945,2.56494935746154
"254","nuv","Niger-Congo","Gur","Burkina Faso","Africa","nuninorthern",12.17,-3,NA,NA,NA,NA,4.65321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4207443844245,12.2487680840578,2.07944154167984,NA,NA,NA,NA,3.98898404656427,3.04452243772342,3.40119738166216,2.07944154167984,2.56494935746154,3.40119738166216,2.30258509299405,1.09861228866811,2.56494935746154
"255","bul","Indo-European","Slavic","Bulgaria","Europe","bulgarian",42.5,25,12.3055,44.75775,12.866375,5.144225,6.95206,0.408321315,0.275765683,0.21855406,0.354327571,-4,-0.30769,0.264161418,0.014022546,0.058041572,"Indo-European","Europe",18.8,NA,NA,NA,4.3875,NA,-0.4846364,1.79538213,-0.7687792,0.180655509,5760.137,14.73278750337,13.746226929926,2.11021320034659,2.11579155176666,-1.34028208981988,15.8820174313325,14.5417355843807,3.89182029811063,3.61091791264422,2.484906649788,2.19722457733622,3.3322045101752,2.484906649788,1.79175946922805,NA,2.56494935746154
"256","crh","Altaic","Turkic","Uzbekistan","Asia","crimeantatar",45,34.08,NA,NA,NA,NA,5.65929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65671641791045,NA,NA,NA,NA,NA,NA,10.6987286692878,11.5805046710362,1.25276296849537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221
"257","gag","Altaic","Turkic","Moldova","Europe","gagauz",46.33,28.67,9.5917,45.417,13.827,7,5.17609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22727272727273,NA,NA,NA,NA,NA,NA,11.9917401624945,12.9372342831628,1.79175946922805,2.19847934534104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63905732961526
"258","abv","Afro-Asiatic","Semitic","Bahrain","Asia","arabicbahrain",26,50.5,26.5917,5.972,6.947,0,5.49136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5599837154454,12.4243564071727,1.25276296849537,1.86959975334639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"259","kin","Niger-Congo","Bantoid","Rwanda","Africa","kinyarwanda",-2,30,18.398675,100.6305,52.96025,9.9507,6.86185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79945054945055,NA,NA,NA,NA,NA,NA,13.7346832926058,13.5508624875963,2.36712361413162,-1.15043203739791,NA,NA,NA,3.89182029811063,3.66356164612965,2.30258509299405,2.39789527279837,3.3322045101752,2.30258509299405,1.6094379124341,NA,2.484906649788
"260","cko","Niger-Congo","Kwa","Togo","Africa","anufo",10.08,0.25,27.9458,88.792,88.551,6.5,5.13862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09210526315789,NA,NA,NA,NA,NA,NA,10.8882341228319,11.7302038497732,2.03688192726104,0.696641069814201,NA,NA,NA,3.76120011569356,3.09104245335832,2.94443897916644,2.07944154167984,2.63905732961526,2.94443897916644,1.94591014905531,0.693147180559945,2.484906649788
"261","bqc","Niger-Congo","Eastern Mande","Nigeria","Africa","boko",10.5,3.5,NA,NA,NA,NA,5.04139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,NA,NA,NA,NA,NA,NA,13.1475222227547,13.495241930918,2.30258509299405,NA,NA,NA,NA,3.52636052461616,2.94443897916644,2.484906649788,1.6094379124341,2.63905732961526,2.484906649788,1.94591014905531,1.09861228866811,2.56494935746154
"262","bba","Niger-Congo","Gur","Nigeria","Africa","bariba",10,2.5,26.4042,95.958,95.899,6.25,5.74819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,1.3900889,-0.7169629,1.86204304,0.845056353,1470.541,14.2390319982406,14.0141306523805,2.99573227355399,0.594982931772714,NA,NA,NA,3.40119738166216,2.89037175789616,2.484906649788,1.79175946922805,2.484906649788,2.484906649788,1.94591014905531,NA,2.56494935746154
"263","fon","Niger-Congo","Kwa","Benin","Africa","fongbe",6.42,2.17,27.1698,95.865,71.125,8.125,6.23942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38888888888889,NA,NA,NA,NA,NA,NA,12.5092096725368,12.7993704848624,2.63905732961526,0.256500954968206,NA,NA,NA,3.73766961828337,3.17805383034795,2.63905732961526,1.94591014905531,2.83321334405622,2.63905732961526,1.94591014905531,1.38629436111989,2.63905732961526
"264","kbp","Niger-Congo","Gur","Togo","Africa","kabiye",9.67,1.17,26.1520333333333,111.385333333333,93.867,7.3889,5.86332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16666666666667,NA,NA,NA,NA,NA,NA,13.9933420494854,13.8589449771298,3.58351893845611,0.412859921180007,NA,NA,NA,3.85014760171006,3.09104245335832,3.13549421592915,1.94591014905531,2.70805020110221,3.13549421592915,2.63905732961526,0.693147180559945,2.56494935746154
"265","ntm","Niger-Congo","Gur","Benin","Africa","nateni",10.5,1.17,27.2167,93.917,93.715,6.5,4.81954,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27631578947368,NA,NA,NA,NA,NA,NA,10.8803652584592,12.186446302695,1.94591014905531,0.571770194393346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56494935746154
"266","yor","Niger-Congo","Defoid","Nigeria","Africa","yoruba",8,4.33,26.25176,105.4008,75.1716,7.8326,7.28616,0.20765078,0.113063917,0.180751598,0.161420052,-14,-0.63636,-2.269355546,-0.405940556,-1.202668931,"Niger-Congo","African Savannah  ",NA,NA,NA,NA,3.66666666666667,NA,1.3900889,-0.7169629,1.86204304,0.845056353,1176.774,16.1336370552632,14.5743710380893,4.18965474202643,0.316356989035831,-2.27113570040446,16.7797934432447,14.5086577385242,3.36729582998647,2.89037175789616,2.39789527279837,1.79175946922805,2.484906649788,2.39789527279837,1.94591014905531,NA,2.07944154167984
"267","cdo","Sino-Tibetan","Chinese","Thailand","Asia","fuzhou",26,119.5,19.28355,110.988666666667,62.6933333333333,11.0606,6.95919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7421875,NA,1.3900889,-1.5544112,1.86204304,0.565906908,12614.44,14.8577471851854,15.1463767721745,2.07944154167984,1.90422965120587,NA,NA,NA,3.04452243772342,2.63905732961526,1.94591014905531,2.19722457733622,1.6094379124341,1.94591014905531,1.94591014905531,NA,2.56494935746154
"268","hak","Sino-Tibetan","Chinese","China","Asia","hakka",25,116,19.50104375,140.9315625,86.7850625,11.75685,7.47622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26923076923077,NA,-0.4846364,-0.7169629,1.86204304,0.220147906,12349.67,15.9045426504377,15.6380113015591,3.27714473299218,1.89196767198828,NA,NA,NA,3.43398720448515,3.04452243772342,1.79175946922805,2.07944154167984,2.56494935746154,1.79175946922805,1.79175946922805,1.38629436111989,2.56494935746154
